date,premise_code,item_code,price
2023-11-17,18340,2,12.3
2023-11-17,18344,2,11.6
2023-11-17,18345,2,11.2
2023-11-17,18346,2,11.5
2023-11-17,18351,2,11.59
2023-11-17,18413,2,12.0
2023-11-17,18457,2,11.9
2023-11-17,18460,2,11.35
2023-11-17,18462,2,14.0
2023-11-17,18464,2,13.99
2023-11-17,18481,2,11.99
2023-11-17,18501,2,11.6
2023-11-17,18502,2,11.2
2023-11-17,18503,2,11.3
2023-11-17,18605,2,10.4
2023-11-17,18705,2,12.29
2023-11-17,19117,2,11.99
2023-11-17,20690,2,10.4
2023-11-17,20695,2,12.3
2023-11-17,20715,2,12.2
2023-11-17,20731,2,8.29
2023-11-17,20732,2,11.6
2023-11-17,20759,2,10.19
2023-11-17,20786,2,8.29
2023-11-17,20810,2,10.4
2023-11-17,20833,2,8.99
2023-11-17,20854,2,10.39
2023-11-17,20856,2,10.99
2023-11-17,20864,2,11.2
2023-11-17,20865,2,11.5
2023-11-17,20866,2,11.59
2023-11-17,20867,2,11.5
2023-11-17,20874,2,11.8
2023-11-18,3,2,9.6
2023-11-18,365,2,13.0
2023-11-18,494,2,10.39
2023-11-18,589,2,11.0
2023-11-18,633,2,13.0
2023-11-18,754,2,11.59
2023-11-18,758,2,11.5
2023-11-18,834,2,12.0
2023-11-18,857,2,12.0
2023-11-18,873,2,12.0
2023-11-18,1117,2,9.9
2023-11-18,1134,2,10.2
2023-11-18,1300,2,12.2
2023-11-18,1718,2,8.99
2023-11-18,1844,2,11.8
2023-11-18,2158,2,10.39
2023-11-18,2161,2,9.9
2023-11-18,2190,2,10.4
2023-11-18,2230,2,12.0
2023-11-18,2270,2,11.6
2023-11-18,2280,2,10.39
2023-11-18,2450,2,11.99
2023-11-18,2507,2,12.3
2023-11-18,2517,2,12.0
2023-11-18,2554,2,11.99
2023-11-18,2573,2,11.2
2023-11-18,2617,2,12.0
2023-11-18,2629,2,11.8
2023-11-18,2879,2,11.6
2023-11-18,3003,2,9.6
2023-11-18,3056,2,11.6
2023-11-18,3078,2,9.69
2023-11-18,3130,2,9.6
2023-11-18,3214,2,11.99
2023-11-18,3702,2,13.0
2023-11-18,3722,2,12.0
2023-11-18,3727,2,10.9
2023-11-18,3838,2,11.3
2023-11-18,3845,2,11.99
2023-11-18,4302,2,11.99
2023-11-18,4303,2,12.8
2023-11-18,4313,2,12.0
2023-11-18,4667,2,15.5
2023-11-18,5218,2,10.99
2023-11-18,5234,2,10.8
2023-11-18,5278,2,7.0
2023-11-18,5377,2,8.29
2023-11-18,5379,2,11.8
2023-11-18,5678,2,11.6
2023-11-18,5895,2,10.39
2023-11-18,5980,2,10.4
2023-11-18,6143,2,11.0
2023-11-18,6177,2,11.59
2023-11-18,9051,2,10.3
2023-11-18,9787,2,10.4
2023-11-18,9933,2,12.0
2023-11-18,10720,2,11.89
2023-11-18,10750,2,12.3
2023-11-18,11332,2,11.7
2023-11-18,11523,2,11.5
2023-11-18,11524,2,10.99
2023-11-18,11536,2,11.9
2023-11-18,11537,2,11.5
2023-11-18,11538,2,12.3
2023-11-18,11543,2,8.0
2023-11-18,11550,2,12.0
2023-11-18,11564,2,9.6
2023-11-18,11587,2,13.0
2023-11-18,11622,2,9.6
2023-11-18,11623,2,10.39
2023-11-18,11630,2,10.9
2023-11-18,11632,2,12.0
2023-11-18,11652,2,9.6
2023-11-18,11699,2,10.39
2023-11-18,11711,2,13.99
2023-11-18,11925,2,10.4
2023-11-18,12743,2,9.6
2023-11-18,12761,2,12.0
2023-11-18,13715,2,8.29
2023-11-18,13790,2,9.6
2023-11-18,14384,2,11.8
2023-11-18,14807,2,9.6
2023-11-18,14811,2,9.6
2023-11-18,14863,2,11.89
2023-11-18,15531,2,8.0
2023-11-18,15556,2,11.59
2023-11-18,15820,2,12.29
2023-11-18,15903,2,8.29
2023-11-18,16087,2,9.6
2023-11-18,16195,2,11.99
2023-11-18,16353,2,10.19
2023-11-18,16383,2,11.99
2023-11-18,16394,2,11.99
2023-11-18,16472,2,11.2
2023-11-18,16482,2,9.99
2023-11-18,16519,2,10.99
2023-11-18,16522,2,12.5
2023-11-18,16554,2,12.29
2023-11-18,16927,2,12.5
2023-11-18,17098,2,11.99
2023-11-18,17101,2,10.5
2023-11-18,17128,2,8.79
2023-11-18,17167,2,9.9
2023-11-18,17179,2,8.0
2023-11-18,17292,2,11.89
2023-11-18,17313,2,11.5
2023-11-18,17329,2,11.99
2023-11-18,17522,2,8.29
2023-11-18,17637,2,9.6
2023-11-18,17649,2,10.69
2023-11-18,17710,2,12.0
2023-11-18,17727,2,11.5
2023-11-18,17728,2,11.8
2023-11-18,17789,2,11.49
2023-11-18,17828,2,11.5
2023-11-18,17831,2,11.89
2023-11-18,17835,2,11.6
2023-11-18,17839,2,11.59
2023-11-18,17851,2,12.3
2023-11-18,17858,2,11.99
2023-11-18,17866,2,10.99
2023-11-18,17876,2,11.5
2023-11-18,17877,2,11.5
2023-11-18,17881,2,12.4
2023-11-18,17975,2,11.9
2023-11-18,17987,2,11.69
2023-11-18,18105,2,11.99
2023-11-18,18129,2,11.8
2023-11-18,18135,2,10.49
2023-11-18,18165,2,11.99
2023-11-18,18170,2,12.0
2023-11-18,18197,2,11.3
2023-11-18,18198,2,8.29
2023-11-18,18209,2,11.99
2023-11-18,18337,2,8.29
2023-11-18,18340,2,12.3
2023-11-18,18344,2,11.6
2023-11-18,18345,2,11.2
2023-11-18,18346,2,11.5
2023-11-18,18351,2,11.59
2023-11-18,18413,2,12.0
2023-11-18,18457,2,11.9
2023-11-18,18460,2,11.35
2023-11-18,18462,2,14.0
2023-11-18,18464,2,13.99
2023-11-18,18481,2,11.99
2023-11-18,18501,2,11.6
2023-11-18,18502,2,11.2
2023-11-18,18503,2,11.3
2023-11-18,18605,2,10.4
2023-11-18,18705,2,12.29
2023-11-18,19117,2,11.99
2023-11-18,20690,2,10.4
2023-11-18,20695,2,12.3
2023-11-18,20715,2,12.2
2023-11-18,20731,2,8.29
2023-11-18,20732,2,11.6
2023-11-18,20759,2,10.19
2023-11-18,20786,2,8.29
2023-11-18,20810,2,10.4
2023-11-18,20833,2,9.59
2023-11-18,20854,2,10.39
2023-11-18,20856,2,10.99
2023-11-18,20864,2,11.2
2023-11-18,20865,2,11.5
2023-11-18,20866,2,11.59
2023-11-18,20867,2,11.5
2023-11-18,20874,2,11.8
2023-11-19,3,2,9.6
2023-11-19,365,2,13.0
2023-11-19,494,2,10.39
2023-11-19,589,2,11.0
2023-11-19,633,2,13.0
2023-11-19,720,2,7.99
2023-11-19,754,2,11.59
2023-11-19,758,2,11.5
2023-11-19,834,2,12.0
2023-11-19,857,2,12.0
2023-11-19,873,2,12.0
2023-11-19,1117,2,9.9
2023-11-19,1134,2,10.2
2023-11-19,1300,2,12.2
2023-11-19,1718,2,8.99
2023-11-19,1844,2,11.8
2023-11-19,2158,2,10.39
2023-11-19,2161,2,9.9
2023-11-19,2190,2,10.4
2023-11-19,2230,2,12.0
2023-11-19,2270,2,11.6
2023-11-19,2280,2,10.39
2023-11-19,2450,2,11.99
2023-11-19,2507,2,12.3
2023-11-19,2517,2,12.0
2023-11-19,2554,2,11.99
2023-11-19,2573,2,11.2
2023-11-19,2617,2,12.0
2023-11-19,2629,2,11.8
2023-11-19,2879,2,11.6
2023-11-19,3003,2,9.6
2023-11-19,3056,2,11.6
2023-11-19,3078,2,9.69
2023-11-19,3130,2,9.6
2023-11-19,3214,2,11.99
2023-11-19,3722,2,12.0
2023-11-19,3727,2,10.9
2023-11-19,3838,2,11.3
2023-11-19,3845,2,11.99
2023-11-19,4302,2,11.99
2023-11-19,4303,2,12.8
2023-11-19,4313,2,12.0
2023-11-19,4667,2,15.5
2023-11-19,5218,2,10.99
2023-11-19,5234,2,10.8
2023-11-19,5274,2,8.29
2023-11-19,5278,2,7.0
2023-11-19,5377,2,8.29
2023-11-19,5379,2,11.8
2023-11-19,5678,2,11.6
2023-11-19,5895,2,10.39
2023-11-19,5980,2,10.4
2023-11-19,6143,2,11.0
2023-11-19,6177,2,11.59
2023-11-19,9051,2,10.3
2023-11-19,9787,2,10.4
2023-11-19,9933,2,12.0
2023-11-19,10720,2,11.89
2023-11-19,10750,2,12.3
2023-11-19,11332,2,11.7
2023-11-19,11523,2,11.5
2023-11-19,11524,2,10.99
2023-11-19,11536,2,11.9
2023-11-19,11537,2,11.5
2023-11-19,11538,2,12.3
2023-11-19,11543,2,8.0
2023-11-19,11550,2,12.0
2023-11-19,11564,2,9.6
2023-11-19,11622,2,9.6
2023-11-19,11630,2,10.9
2023-11-19,11632,2,12.0
2023-11-19,11652,2,9.6
2023-11-19,11699,2,10.39
2023-11-19,11711,2,13.99
2023-11-19,11925,2,10.4
2023-11-19,12743,2,9.6
2023-11-19,12761,2,12.0
2023-11-19,13715,2,8.29
2023-11-19,13790,2,9.6
2023-11-19,14384,2,11.8
2023-11-19,14807,2,9.6
2023-11-19,14811,2,9.6
2023-11-19,14863,2,11.89
2023-11-19,15531,2,8.0
2023-11-19,15556,2,11.59
2023-11-19,15786,2,13.0
2023-11-19,15820,2,12.29
2023-11-19,16087,2,9.6
2023-11-19,16195,2,11.99
2023-11-19,16353,2,10.49
2023-11-19,16383,2,11.99
2023-11-19,16394,2,11.99
2023-11-19,16472,2,11.2
2023-11-19,16482,2,9.99
2023-11-19,16519,2,10.99
2023-11-19,16522,2,12.5
2023-11-19,16554,2,12.29
2023-11-19,16927,2,12.5
2023-11-19,17098,2,11.99
2023-11-19,17100,2,8.29
2023-11-19,17101,2,10.5
2023-11-19,17128,2,8.79
2023-11-19,17167,2,9.9
2023-11-19,17179,2,8.0
2023-11-19,17292,2,11.89
2023-11-19,17313,2,11.5
2023-11-19,17329,2,11.99
2023-11-19,17522,2,8.29
2023-11-19,17637,2,9.6
2023-11-19,17649,2,10.69
2023-11-19,17710,2,12.0
2023-11-19,17727,2,11.5
2023-11-19,17728,2,11.8
2023-11-19,17789,2,11.49
2023-11-19,17828,2,11.5
2023-11-19,17831,2,11.89
2023-11-19,17835,2,11.6
2023-11-19,17839,2,11.59
2023-11-19,17851,2,12.3
2023-11-19,17858,2,11.99
2023-11-19,17866,2,10.99
2023-11-19,17876,2,11.5
2023-11-19,17877,2,11.5
2023-11-19,17881,2,12.4
2023-11-19,17975,2,11.9
2023-11-19,17987,2,11.69
2023-11-19,18105,2,11.99
2023-11-19,18129,2,11.8
2023-11-19,18135,2,10.49
2023-11-19,18165,2,11.99
2023-11-19,18170,2,12.0
2023-11-19,18197,2,11.3
2023-11-19,18198,2,8.29
2023-11-19,18209,2,11.99
2023-11-19,18337,2,8.29
2023-11-19,18340,2,12.3
2023-11-19,18344,2,11.6
2023-11-19,18345,2,11.2
2023-11-19,18346,2,11.5
2023-11-19,18351,2,11.59
2023-11-19,18413,2,12.0
2023-11-19,18457,2,11.9
2023-11-19,18460,2,11.35
2023-11-19,18462,2,14.0
2023-11-19,18464,2,13.99
2023-11-19,18481,2,11.99
2023-11-19,18501,2,11.6
2023-11-19,18502,2,11.2
2023-11-19,18503,2,11.3
2023-11-19,18605,2,10.4
2023-11-19,18705,2,12.29
2023-11-19,19117,2,11.99
2023-11-19,20690,2,10.4
2023-11-19,20695,2,12.3
2023-11-19,20715,2,12.2
2023-11-19,20731,2,8.29
2023-11-19,20732,2,11.6
2023-11-19,20786,2,8.29
2023-11-19,20810,2,10.4
2023-11-19,20833,2,9.59
2023-11-19,20854,2,10.39
2023-11-19,20856,2,10.99
2023-11-19,20864,2,11.2
2023-11-19,20865,2,11.5
2023-11-19,20866,2,11.59
2023-11-19,20867,2,11.5
2023-11-19,20874,2,11.8
2023-11-20,3,2,9.9
2023-11-20,365,2,13.0
2023-11-20,494,2,10.39
2023-11-20,633,2,13.0
2023-11-20,720,2,7.99
2023-11-20,754,2,11.59
2023-11-20,758,2,11.5
2023-11-20,834,2,12.0
2023-11-20,857,2,12.0
2023-11-20,873,2,12.0
2023-11-20,1117,2,9.9
2023-11-20,1134,2,10.2
2023-11-20,1300,2,12.2
2023-11-20,1718,2,8.99
2023-11-20,1739,2,11.8
2023-11-20,1844,2,11.8
2023-11-20,1872,2,12.0
2023-11-20,2158,2,10.39
2023-11-20,2161,2,10.4
2023-11-20,2190,2,10.4
2023-11-20,2230,2,12.0
2023-11-20,2236,2,10.79
2023-11-20,2280,2,10.39
2023-11-20,2450,2,11.99
2023-11-20,2507,2,12.3
2023-11-20,2517,2,12.0
2023-11-20,2554,2,11.99
2023-11-20,2573,2,11.2
2023-11-20,2617,2,12.0
2023-11-20,2879,2,11.6
2023-11-20,3003,2,9.9
2023-11-20,3056,2,11.6
2023-11-20,3078,2,9.99
2023-11-20,3130,2,9.6
2023-11-20,3165,2,10.0
2023-11-20,3214,2,11.99
2023-11-20,3274,2,11.9
2023-11-20,3702,2,13.0
2023-11-20,3722,2,12.0
2023-11-20,3727,2,10.9
2023-11-20,3838,2,11.3
2023-11-20,3845,2,11.99
2023-11-20,4302,2,11.99
2023-11-20,4313,2,12.0
2023-11-20,4667,2,15.5
2023-11-20,5218,2,10.99
2023-11-20,5274,2,8.29
2023-11-20,5377,2,8.29
2023-11-20,5379,2,12.0
2023-11-20,5678,2,11.6
2023-11-20,5823,2,10.49
2023-11-20,5895,2,10.39
2023-11-20,5980,2,10.4
2023-11-20,6143,2,11.0
2023-11-20,6177,2,11.59
2023-11-20,9051,2,10.3
2023-11-20,9787,2,10.4
2023-11-20,9933,2,12.0
2023-11-20,10720,2,11.89
2023-11-20,10750,2,12.3
2023-11-20,11332,2,11.7
2023-11-20,11523,2,11.5
2023-11-20,11524,2,10.99
2023-11-20,11536,2,11.9
2023-11-20,11537,2,11.5
2023-11-20,11538,2,12.3
2023-11-20,11543,2,12.8
2023-11-20,11550,2,12.0
2023-11-20,11564,2,9.9
2023-11-20,11587,2,13.0
2023-11-20,11622,2,9.6
2023-11-20,11623,2,10.39
2023-11-20,11624,2,10.4
2023-11-20,11630,2,10.9
2023-11-20,11632,2,12.0
2023-11-20,11652,2,9.6
2023-11-20,11699,2,10.39
2023-11-20,11711,2,13.99
2023-11-20,11925,2,10.4
2023-11-20,12077,2,11.6
2023-11-20,12743,2,9.6
2023-11-20,12761,2,12.0
2023-11-20,13715,2,8.29
2023-11-20,13790,2,9.6
2023-11-20,14384,2,11.8
2023-11-20,14531,2,10.99
2023-11-20,14807,2,9.9
2023-11-20,14863,2,11.89
2023-11-20,15531,2,12.8
2023-11-20,15556,2,11.59
2023-11-20,15786,2,13.0
2023-11-20,15820,2,12.29
2023-11-20,15903,2,8.29
2023-11-20,15960,2,11.6
2023-11-20,16087,2,9.9
2023-11-20,16195,2,11.99
2023-11-20,16353,2,10.49
2023-11-20,16383,2,11.99
2023-11-20,16394,2,11.99
2023-11-20,16472,2,11.2
2023-11-20,16482,2,9.99
2023-11-20,16519,2,10.99
2023-11-20,16522,2,12.5
2023-11-20,16547,2,8.29
2023-11-20,16927,2,12.5
2023-11-20,17098,2,11.99
2023-11-20,17100,2,8.29
2023-11-20,17101,2,10.5
2023-11-20,17128,2,8.79
2023-11-20,17167,2,9.9
2023-11-20,17202,2,10.4
2023-11-20,17292,2,11.89
2023-11-20,17294,2,12.0
2023-11-20,17296,2,12.0
2023-11-20,17298,2,11.99
2023-11-20,17313,2,11.5
2023-11-20,17329,2,11.99
2023-11-20,17522,2,8.29
2023-11-20,17635,2,12.3
2023-11-20,17710,2,12.0
2023-11-20,17712,2,10.4
2023-11-20,17727,2,11.5
2023-11-20,17728,2,11.8
2023-11-20,17789,2,11.49
2023-11-20,17828,2,11.5
2023-11-20,17831,2,11.89
2023-11-20,17835,2,11.6
2023-11-20,17839,2,11.59
2023-11-20,17849,2,12.3
2023-11-20,17851,2,12.3
2023-11-20,17853,2,12.3
2023-11-20,17858,2,11.99
2023-11-20,17865,2,11.6
2023-11-20,17866,2,10.99
2023-11-20,17876,2,11.5
2023-11-20,17877,2,11.5
2023-11-20,17880,2,11.9
2023-11-20,17881,2,10.8
2023-11-20,17975,2,11.9
2023-11-20,17987,2,11.69
2023-11-20,18073,2,11.39
2023-11-20,18105,2,11.99
2023-11-20,18129,2,11.8
2023-11-20,18135,2,11.79
2023-11-20,18165,2,11.99
2023-11-20,18166,2,11.99
2023-11-20,18170,2,12.0
2023-11-20,18197,2,11.3
2023-11-20,18198,2,8.29
2023-11-20,18209,2,11.99
2023-11-20,18326,2,11.9
2023-11-20,18337,2,8.29
2023-11-20,18340,2,12.3
2023-11-20,18344,2,11.6
2023-11-20,18345,2,11.2
2023-11-20,18346,2,11.5
2023-11-20,18351,2,11.59
2023-11-20,18413,2,12.0
2023-11-20,18457,2,11.9
2023-11-20,18460,2,11.35
2023-11-20,18462,2,14.0
2023-11-20,18464,2,13.99
2023-11-20,18481,2,11.99
2023-11-20,18501,2,11.6
2023-11-20,18502,2,11.2
2023-11-20,18503,2,11.3
2023-11-20,18605,2,10.4
2023-11-20,18666,2,9.4
2023-11-20,18705,2,12.29
2023-11-20,19117,2,11.99
2023-11-20,20713,2,11.9
2023-11-20,20715,2,12.2
2023-11-20,20730,2,11.6
2023-11-20,20731,2,8.29
2023-11-20,20732,2,11.6
2023-11-20,20733,2,11.6
2023-11-20,20786,2,8.29
2023-11-20,20810,2,10.4
2023-11-20,20833,2,9.59
2023-11-20,20854,2,10.39
2023-11-20,20856,2,10.99
2023-11-20,20864,2,11.2
2023-11-20,20865,2,11.5
2023-11-20,20866,2,11.59
2023-11-20,20867,2,11.5
2023-11-20,20871,2,11.8
2023-11-20,20874,2,11.8
2023-11-20,20884,2,11.6
2023-11-21,3,2,9.9
2023-11-21,365,2,13.0
2023-11-21,494,2,10.39
2023-11-21,589,2,11.0
2023-11-21,633,2,13.0
2023-11-21,720,2,7.99
2023-11-21,754,2,11.59
2023-11-21,758,2,11.5
2023-11-21,834,2,12.0
2023-11-21,857,2,12.0
2023-11-21,873,2,12.0
2023-11-21,1117,2,9.9
2023-11-21,1134,2,10.5
2023-11-21,1300,2,12.2
2023-11-21,1718,2,8.99
2023-11-21,1844,2,11.8
2023-11-21,2158,2,10.39
2023-11-21,2161,2,10.4
2023-11-21,2190,2,10.4
2023-11-21,2230,2,12.0
2023-11-21,2270,2,11.6
2023-11-21,2280,2,10.39
2023-11-21,2450,2,11.99
2023-11-21,2507,2,12.3
2023-11-21,2517,2,12.0
2023-11-21,2554,2,11.99
2023-11-21,2573,2,11.2
2023-11-21,2617,2,12.0
2023-11-21,2879,2,11.6
2023-11-21,3003,2,9.9
2023-11-21,3056,2,11.6
2023-11-21,3078,2,9.99
2023-11-21,3130,2,9.6
2023-11-21,3214,2,11.99
2023-11-21,3722,2,12.0
2023-11-21,3727,2,10.9
2023-11-21,3838,2,11.3
2023-11-21,3845,2,11.99
2023-11-21,4302,2,11.99
2023-11-21,4303,2,12.8
2023-11-21,4313,2,12.0
2023-11-21,5218,2,10.99
2023-11-21,5274,2,8.29
2023-11-21,5278,2,8.29
2023-11-21,5377,2,8.29
2023-11-21,5379,2,12.0
2023-11-21,5678,2,11.6
2023-11-21,5823,2,10.49
2023-11-21,5895,2,10.39
2023-11-21,5980,2,10.4
2023-11-21,6143,2,11.0
2023-11-21,6177,2,11.59
2023-11-21,9051,2,10.45
2023-11-21,9787,2,10.4
2023-11-21,9933,2,12.0
2023-11-21,10720,2,11.89
2023-11-21,10750,2,12.3
2023-11-21,11332,2,11.7
2023-11-21,11523,2,11.5
2023-11-21,11524,2,10.99
2023-11-21,11536,2,11.9
2023-11-21,11537,2,11.5
2023-11-21,11538,2,12.3
2023-11-21,11543,2,12.8
2023-11-21,11564,2,9.9
2023-11-21,11587,2,13.0
2023-11-21,11622,2,9.6
2023-11-21,11623,2,10.39
2023-11-21,11624,2,10.4
2023-11-21,11630,2,10.9
2023-11-21,11632,2,12.0
2023-11-21,11652,2,9.9
2023-11-21,11699,2,10.39
2023-11-21,11711,2,13.99
2023-11-21,11925,2,10.4
2023-11-21,12743,2,9.6
2023-11-21,12761,2,12.0
2023-11-21,13715,2,8.29
2023-11-21,13790,2,9.9
2023-11-21,14384,2,11.2
2023-11-21,14807,2,9.9
2023-11-21,14811,2,9.6
2023-11-21,14863,2,11.89
2023-11-21,15531,2,12.8
2023-11-21,15556,2,11.59
2023-11-21,15786,2,13.0
2023-11-21,15820,2,12.29
2023-11-21,15903,2,8.29
2023-11-21,16087,2,9.9
2023-11-21,16195,2,11.99
2023-11-21,16383,2,11.99
2023-11-21,16394,2,11.99
2023-11-21,16472,2,11.2
2023-11-21,16482,2,10.49
2023-11-21,16519,2,10.99
2023-11-21,16522,2,12.5
2023-11-21,16547,2,8.29
2023-11-21,16927,2,12.5
2023-11-21,17098,2,11.99
2023-11-21,17100,2,8.29
2023-11-21,17101,2,10.5
2023-11-21,17128,2,8.79
2023-11-21,17167,2,9.9
2023-11-21,17179,2,12.8
2023-11-21,17292,2,11.89
2023-11-21,17313,2,11.5
2023-11-21,17329,2,11.99
2023-11-21,17522,2,8.29
2023-11-21,17649,2,10.69
2023-11-21,17710,2,12.0
2023-11-21,17712,2,10.4
2023-11-21,17727,2,11.5
2023-11-21,17728,2,11.8
2023-11-21,17789,2,11.49
2023-11-21,17828,2,11.5
2023-11-21,17831,2,11.89
2023-11-21,17835,2,11.6
2023-11-21,17839,2,11.59
2023-11-21,17851,2,12.3
2023-11-21,17858,2,11.99
2023-11-21,17866,2,10.99
2023-11-21,17876,2,11.5
2023-11-21,17877,2,11.5
2023-11-21,17881,2,10.8
2023-11-21,17975,2,11.9
2023-11-21,17987,2,11.69
2023-11-21,18063,2,8.29
2023-11-21,18105,2,11.99
2023-11-21,18129,2,11.8
2023-11-21,18135,2,10.99
2023-11-21,18165,2,11.99
2023-11-21,18170,2,12.0
2023-11-21,18197,2,11.3
2023-11-21,18198,2,8.29
2023-11-21,18209,2,11.99
2023-11-21,18337,2,8.29
2023-11-21,18340,2,12.3
2023-11-21,18344,2,11.6
2023-11-21,18345,2,11.2
2023-11-21,18346,2,11.5
2023-11-21,18351,2,11.59
2023-11-21,18413,2,12.0
2023-11-21,18457,2,11.9
2023-11-21,18460,2,11.35
2023-11-21,18462,2,14.0
2023-11-21,18464,2,13.99
2023-11-21,18481,2,11.99
2023-11-21,18501,2,11.6
2023-11-21,18502,2,11.2
2023-11-21,18503,2,11.3
2023-11-21,18605,2,10.4
2023-11-21,18705,2,12.29
2023-11-21,19117,2,11.99
2023-11-21,20715,2,12.2
2023-11-21,20731,2,8.29
2023-11-21,20732,2,11.6
2023-11-21,20786,2,8.29
2023-11-21,20810,2,10.4
2023-11-21,20833,2,9.59
2023-11-21,20854,2,10.39
2023-11-21,20856,2,10.99
2023-11-21,20864,2,11.2
2023-11-21,20865,2,11.5
2023-11-21,20866,2,11.59
2023-11-21,20867,2,11.5
2023-11-21,20874,2,11.8
2023-11-22,3,2,9.9
2023-11-22,361,2,12.5
2023-11-22,365,2,13.0
2023-11-22,494,2,10.39
2023-11-22,589,2,11.0
2023-11-22,633,2,13.0
2023-11-22,720,2,7.99
2023-11-22,754,2,11.59
2023-11-22,758,2,11.5
2023-11-22,834,2,12.0
2023-11-22,857,2,12.0
2023-11-22,873,2,12.0
2023-11-22,1117,2,9.9
2023-11-22,1134,2,10.5
2023-11-22,1300,2,12.2
2023-11-22,1718,2,8.99
2023-11-22,1844,2,11.8
2023-11-22,2158,2,10.39
2023-11-22,2161,2,10.4
2023-11-22,2190,2,10.4
2023-11-22,2230,2,12.0
2023-11-22,2270,2,11.6
2023-11-22,2280,2,10.39
2023-11-22,2450,2,11.99
2023-11-22,2507,2,12.3
2023-11-22,2517,2,12.0
2023-11-22,2554,2,11.99
2023-11-22,2573,2,11.2
2023-11-22,2617,2,12.0
2023-11-22,2879,2,11.6
2023-11-22,3003,2,9.9
2023-11-22,3056,2,11.6
2023-11-22,3078,2,9.99
2023-11-22,3130,2,9.6
2023-11-22,3214,2,11.99
2023-11-22,3702,2,13.0
2023-11-22,3722,2,12.0
2023-11-22,3727,2,10.9
2023-11-22,3838,2,11.3
2023-11-22,3845,2,11.99
2023-11-22,4302,2,11.99
2023-11-22,4303,2,12.8
2023-11-22,4313,2,12.0
2023-11-22,5218,2,10.99
2023-11-22,5234,2,10.8
2023-11-22,5274,2,8.29
2023-11-22,5278,2,8.29
2023-11-22,5377,2,7.99
2023-11-22,5379,2,12.0
2023-11-22,5678,2,11.6
2023-11-22,5823,2,10.59
2023-11-22,5895,2,10.39
2023-11-22,5980,2,10.4
2023-11-22,6143,2,11.0
2023-11-22,6177,2,11.59
2023-11-22,9051,2,10.45
2023-11-22,9787,2,10.4
2023-11-22,9933,2,12.0
2023-11-22,10720,2,11.89
2023-11-22,10750,2,12.3
2023-11-22,11332,2,11.7
2023-11-22,11523,2,11.5
2023-11-22,11524,2,10.99
2023-11-22,11536,2,11.9
2023-11-22,11537,2,11.5
2023-11-22,11538,2,12.3
2023-11-22,11543,2,12.8
2023-11-22,11564,2,9.9
2023-11-22,11587,2,13.0
2023-11-22,11622,2,9.6
2023-11-22,11623,2,10.39
2023-11-22,11624,2,10.4
2023-11-22,11630,2,10.9
2023-11-22,11632,2,12.0
2023-11-22,11652,2,9.9
2023-11-22,11699,2,10.39
2023-11-22,11711,2,13.99
2023-11-22,11925,2,10.4
2023-11-22,12743,2,9.9
2023-11-22,12761,2,12.0
2023-11-22,13715,2,8.29
2023-11-22,13790,2,9.9
2023-11-22,14384,2,11.2
2023-11-22,14807,2,9.9
2023-11-22,14811,2,9.6
2023-11-22,14863,2,11.89
2023-11-22,15531,2,12.8
2023-11-22,15556,2,11.59
2023-11-22,15820,2,12.29
2023-11-22,15903,2,8.29
2023-11-22,16087,2,9.9
2023-11-22,16195,2,11.99
2023-11-22,16353,2,10.59
2023-11-22,16383,2,11.99
2023-11-22,16394,2,11.99
2023-11-22,16472,2,11.2
2023-11-22,16482,2,10.49
2023-11-22,16519,2,10.99
2023-11-22,16522,2,12.5
2023-11-22,16547,2,8.29
2023-11-22,16927,2,12.5
2023-11-22,17098,2,11.99
2023-11-22,17100,2,8.29
2023-11-22,17101,2,10.5
2023-11-22,17128,2,8.79
2023-11-22,17167,2,9.9
2023-11-22,17179,2,12.8
2023-11-22,17292,2,11.89
2023-11-22,17313,2,11.5
2023-11-22,17329,2,11.99
2023-11-22,17364,2,8.0
2023-11-22,17464,2,10.39
2023-11-22,17522,2,8.29
2023-11-22,17649,2,10.69
2023-11-22,17710,2,12.0
2023-11-22,17727,2,11.5
2023-11-22,17728,2,11.8
2023-11-22,17789,2,11.49
2023-11-22,17828,2,11.5
2023-11-22,17831,2,11.89
2023-11-22,17835,2,11.6
2023-11-22,17839,2,11.59
2023-11-22,17851,2,12.3
2023-11-22,17858,2,11.99
2023-11-22,17859,2,9.9
2023-11-22,17866,2,10.99
2023-11-22,17876,2,11.5
2023-11-22,17877,2,11.5
2023-11-22,17881,2,10.8
2023-11-22,17975,2,11.9
2023-11-22,17987,2,11.69
2023-11-22,18063,2,8.29
2023-11-22,18105,2,11.99
2023-11-22,18129,2,11.8
2023-11-22,18135,2,10.99
2023-11-22,18165,2,11.99
2023-11-22,18170,2,12.0
2023-11-22,18197,2,11.3
2023-11-22,18198,2,8.29
2023-11-22,18209,2,11.99
2023-11-22,18337,2,8.29
2023-11-22,18340,2,12.3
2023-11-22,18344,2,11.6
2023-11-22,18345,2,11.2
2023-11-22,18346,2,11.5
2023-11-22,18351,2,11.59
2023-11-22,18413,2,12.0
2023-11-22,18457,2,11.9
2023-11-22,18460,2,11.35
2023-11-22,18462,2,14.0
2023-11-22,18464,2,13.99
2023-11-22,18481,2,11.99
2023-11-22,18501,2,11.6
2023-11-22,18502,2,11.2
2023-11-22,18503,2,11.3
